Inning,Pitcher,Out,Bases,Result
4회,최준호,무사,주자없음,0
4회,류현진,2사,"1,2루",0
7회,정철원,무사,주자없음,0
8회,한두솔,2사,만루,0
6회,최준호,무사,주자없음,0
8회,김재열,2사,주자없음,0
7회,김동혁,2사,주자없음,0
9회,김사윤,2사,주자없음,0
8회,장지훈,무사,주자없음,0
8회,박민호,무사,1루,1
8회,한두솔,2사,주자없음,1
9회,박진,2사,1루,1
9회,박윤성,1사,주자없음,1
7회,최성영,1사,주자없음,1
6회,최성영,1사,1루,1
5회,켈리,2사,주자없음,1
8회,김영준,무사,주자없음,1
8회,이병헌,2사,1루,1
8회,전루건,1사,2루,1
8회,전준표,2사,3루,1
5회,김성민,1사,만루,1
1회,벤자민,2사,주자없음,1
6회,페냐,2사,주자없음,1
3회,후라도,2사,주자없음,1
3회,신민혁,2사,주자없음,1
8회,김민,2사,1루,1
4회,엔스,2사,주자없음,1
5회,양현종,2사,주자없음,1
3회,켈리,1사,주자없음,1
7회,김승현,1사,1루,1
3회,반즈,2사,1루,1
5회,윌커슨,2사,주자없음,1
5회,양현종,1사,3루,1
2회,쿠에바스,무사,주자없음,1
1회,오원석,1사,주자없음,0
1회,하트,1사,주자없음,1
7회,이지강,2사,3루,1
6회,장시환,1사,주자없음,1
5회,김진욱,무사,주자없음,1
5회,앤더슨,2사,1루,1
8회,최이준,1사,만루,1
7회,김재열,2사,1루,1
3회,박소준,무사,1루,1
5회,김시훈,2사,1루,1
1회,신민혁,1사,주자없음,1
1회,후라도,1사,주자없음,1
3회,이상영,무사,주자없음,1
2회,육청명,무사,주자없음,1
7회,조병현,2사,2루,1
5회,황준서,무사,주자없음,1
4회,하트,무사,주자없음,1
5회,하트,무사,주자없음,0
7회,이민우,1사,주자없음,1
9회,주현상,무사,주자없음,1
6회,하트,무사,주자없음,1
8회,김재열,1사,주자없음,1
7회,이상규,2사,2루,1
1회,김시훈,무사,1루,1
2회,김호준,2사,3루,1
2회,김시훈,무사,주자없음,1
5회,윤대경,2사,2루,1
9회,이용찬,2사,1루,1
4회,하트,1사,3루,1
4회,김택형,2사,"1,2루",1
4회,김광현,무사,2루,1
1회,나균안,2사,"1,3루",1
3회,이영하,1사,"2,3루",0
1회,조동욱,2사,2루,1
1회,반즈,2사,"1,3루",1
2회,네일,무사,2루,1
6회,최준용,무사,2루,1
6회,서진용,2사,2루,1
6회,박치국,2사,1루,1
8회,박정수,2사,"1,3루",1
7회,장현식,2사,주자없음,1
2회,황준서,2사,주자없음,1
1회,김호준,무사,1루,1
4회,조이현,무사,주자없음,1
7회,김영규,1사,"1,2루",1
7회,고영표,무사,1루,1
5회,류현진,2사,2루,1
6회,하트,무사,주자없음,1
5회,산체스,2사,2루,1
3회,알드레드,무사,"2,3루",1
5회,켈리,2사,2루,1
7회,이영하,2사,2루,1
3회,신민혁,1사,"1,2루",1
5회,신민혁,2사,2루,1
