Date,Team,Inning,Pitcher,Batter,BC,Result,Prev,Next,LEV,REs,REa,WPe,WPa
04-02,KIA,8회말,황동하,8 박병호,5 (3-1),4구,무사 1루 1:6,"무사 1,2루 1:6",0.03,0.960,0.672,99.7%,0.001
06-13,LG,8회말,켈리,4 박병호,6 (3-2),4구,1사 2루 3:6,"1사 1,2루 3:6",0.15,0.793,0.245,97.8%,0.002
07-10,NC,8회말,전루건,5 박병호,5 (3-1),좌익수 방면 2루타,1사 만루 6:11,"1사 2,3루 6:13",0.05,1.872,1.662,100.0%,0.002
06-21,두산,6회말,이영하,6 박병호,3 (1-1),사구,무사  2:7,무사 1루 2:7,0.09,0.574,0.419,97.8%,0.003
06-21,두산,8회말,김명신,6 박병호,6 (3-2),4구,무사  4:7,무사 1루 4:7,0.11,0.574,0.419,97.7%,0.004
05-29,키움,8회말,문성현,6 박병호,1 (0-0),3루수 방면 1루타,1사  11:5,1사 1루 11:5,0.09,0.295,0.256,1.0%,0.004
05-21,삼성,8회초,최하늘,9 박병호,6 (3-2),4구,"2사 1,3루 4:1",2사 만루 4:1,0.54,0.574,0.365,6.4%,0.005
06-23,두산,5회말,홍건희,5 박병호,5 (3-1),4구,2사  1:4,2사 1루 1:4,0.18,0.117,0.116,87.6%,0.005
06-01,한화,7회말,이민우,4 박병호,6 (3-2),4구,2사 2루 4:5,"2사 1,2루 4:5",1.10,0.396,0.111,78.5%,0.006
06-04,SSG,8회초,고효준,4 박병호,4 (3-0),4구,"2사 2,3루 3:1",2사 만루 3:1,1.09,0.617,0.292,12.4%,0.006
06-28,KT,4회초,이채호,7 박병호,6 (3-2),1루주자 박병호 : 2루 도루,1사 1루 3:0,2사 2루 3:0,0.48,0.236,0.162,19.1%,0.006
06-20,SSG,8회말,문승원,7 박병호,6 (3-2),좌익수 방면 2루타,무사  0:3,무사 2루 0:3,0.11,0.575,0.721,98.1%,0.008
05-30,키움,3회말,이종민,4 박병호,6 (3-2),4구,2사 2루 0:1,"2사 1,2루 0:1",1.10,0.390,0.123,66.5%,0.008
06-21,두산,4회말,최준호,6 박병호,4 (2-1),좌익수 방면 1루타,2사  1:3,2사 1루 1:3,0.30,0.120,0.117,77.1%,0.008
06-08,키움,5회초,후라도,4 박병호,7 (3-2),4구,2사  2:6,2사 1루 2:6,0.24,0.119,0.124,91.9%,0.009
03-23,삼성,8회말,김재윤,4 박병호,10 (3-2),4구,2사 2루 2:2,"2사 1,2루 2:2",2.84,0.380,0.111,58.9%,0.009
04-12,SSG,7회말,이로운,8 박병호,5 (3-1),중견수 방면 1루타,2사 1루 3:5,"2사 1,2루 3:5",0.39,0.223,0.264,88.6%,0.009
05-18,LG,8회말,백승현,5 박병호,5 (3-1),4구,1사  7:2,1사 1루 7:2,0.17,0.292,0.257,2.1%,0.009
03-30,한화,4회초,페냐,4 박병호,7 (3-2),4구,2사  0:4,2사 1루 0:4,0.25,0.104,0.117,90.0%,0.009
05-09,NC,8회말,전사민,6 박병호,4 (3-0),사구,무사  2:4,무사 1루 2:4,0.23,0.587,0.435,94.9%,0.009
08-07,한화,2회말,류현진,7 박병호,8 (3-2),4구,2사  4:0,2사 1루 4:0,0.29,0.120,0.119,15.5%,0.010
03-23,삼성,6회말,코너,4 박병호,5 (2-2),사구,2사  1:2,2사 1루 1:2,0.42,0.104,0.117,71.8%,0.012
06-06,SSG,5회초,오원석,4 박병호,6 (3-2),4구,2사  0:3,2사 1루 0:3,0.34,0.119,0.123,86.6%,0.012
04-30,KIA,6회초,김건국,4 박병호,3 (1-1),우익수 뒤 홈런,1사  8:2,1사  9:2,0.06,0.304,1.000,1.5%,0.013
03-28,두산,6회말,이영하,4 박병호,6 (3-2),4구,"무사 1,3루 4:6",무사 만루 4:6,0.67,1.854,0.570,93.1%,0.013
06-27,LG,7회초,이우찬,9 박병호,6 (3-2),4구,2사 1루 2:0,"2사 1,2루 2:0",0.58,0.239,0.259,18.6%,0.013
06-28,KT,4회초,조이현,7 박병호,5 (1-2),중견수 방면 1루타,1사  3:0,1사 1루 3:0,0.37,0.304,0.259,18.1%,0.014
05-18,LG,6회말,최원태,5 박병호,5 (2-2),사구,무사  7:1,무사 1루 7:1,0.30,0.560,0.417,4.4%,0.014
05-02,KIA,8회초,장현식,6 박병호,5 (3-1),4구,무사 1루 6:3,"무사 1,2루 6:3",0.40,1.002,0.629,4.5%,0.014
06-30,KT,4회초,김민수,6 박병호,5 (3-1),좌익수 방면 1루타,2사  1:1,2사 1루 1:1,0.51,0.118,0.117,53.2%,0.015
04-21,롯데,6회초,나균안,6 박병호,6 (3-2),4구,2사 2루 2:5,"2사 1,2루 2:5",0.97,0.383,0.108,87.1%,0.015
06-09,키움,6회초,헤이수스,4 박병호,6 (3-2),4구,무사  3:0,무사 1루 3:0,0.43,0.563,0.409,11.7%,0.016
07-12,두산,2회초,곽빈,6 박병호,6 (3-2),1루주자 박병호 : 2루 도루,무사 1루 1:2,1사 2루 1:2,1.28,0.568,0.234,58.6%,0.017
04-21,롯데,9회초,김원중,6 박병호,3 (1-1),좌익수 방면 1루타,무사  3:7,무사 1루 3:7,0.34,0.540,0.422,96.8%,0.018
04-13,SSG,8회말,최민준,7 박병호,5 (3-1),4구,"1사 1,2루 11:5",1사 만루 11:5,0.43,0.990,0.768,3.6%,0.018
07-12,두산,8회초,김명신,6 박병호,11 (3-2),4구,무사  6:4,무사 1루 6:4,0.49,0.580,0.427,11.6%,0.018
05-29,키움,4회말,헤이수스,6 박병호,4 (2-1),좌익수 뒤 홈런,1사  8:1,1사  8:2,0.16,0.295,1.000,4.5%,0.019
07-13,두산,2회초,시라카와,7 박병호,6 (3-2),4구,1사  0:4,1사 1루 0:4,0.44,0.301,0.268,84.4%,0.019
03-28,두산,1회말,김동주,4 박병호,5 (3-1),4구,2사 1루 0:0,"2사 1,2루 0:0",0.79,0.228,0.262,54.2%,0.019
05-17,LG,6회말,김진성,8 박병호,7 (3-2),4구,"2사 2,3루 5:1",2사 만루 5:1,1.54,0.613,0.324,12.4%,0.020
03-24,삼성,1회말,레예스,4 박병호,1 (0-0),사구,2사 1루 2:0,"2사 1,2루 2:0",0.81,0.221,0.270,34.2%,0.021
06-01,한화,5회말,조동욱,4 박병호,6 (3-2),4구,1사 3루 4:4,"1사 1,3루 4:4",1.95,1.037,0.230,65.6%,0.021
06-12,LG,4회말,손주영,4 박병호,3 (1-1),좌익수 방면 1루타,1사  4:0,1사 1루 4:0,0.51,0.297,0.263,14.2%,0.022
06-18,SSG,2회말,앤더슨,7 박병호,6 (3-2),4구,1사  1:2,1사 1루 1:2,0.57,0.300,0.262,65.9%,0.022
06-18,SSG,4회말,앤더슨,7 박병호,6 (3-2),4구,2사 1루 5:2,"2사 1,2루 5:2",0.81,0.239,0.265,20.5%,0.022
06-07,키움,7회초,오석주,4 박병호,4 (2-1),좌익수 방면 1루타,무사  5:3,무사 1루 5:3,0.60,0.563,0.411,15.8%,0.023
06-06,SSG,8회초,이로운,4 박병호,3 (1-1),좌익수 방면 1루타,무사  0:4,무사 1루 0:4,0.49,0.566,0.414,94.2%,0.024
05-04,키움,3회말,하영민,5 박병호,3 (2-0),3루수 방면 내야 안타,1사 1루 1:3,"1사 1,2루 1:3",0.82,0.569,0.514,79.3%,0.024
03-27,두산,7회말,김택연,4 박병호,7 (3-2),4구,"1사 1,2루 11:5",1사 만루 11:5,0.62,0.971,0.672,5.5%,0.024
05-04,키움,5회말,하영민,5 박병호,5 (3-1),우익수 방면 1루타,1사 3루 1:4,1사 1루 1:5,0.62,1.047,0.522,93.4%,0.024
06-23,두산,2회말,브랜든,5 박병호,7 (3-2),사구,1사  0:0,1사 1루 0:0,0.67,0.302,0.262,55.3%,0.026
03-26,두산,9회말,정철원,4 박병호,3 (1-1),우익수 방면 1루타,1사  8:5,1사 1루 8:5,0.50,0.271,0.260,4.5%,0.027
05-02,KIA,2회초,네일,6 박병호,6 (3-2),우익수 방면 1루타,1사  0:1,1사 1루 0:1,0.68,0.302,0.260,60.3%,0.027
05-14,롯데,7회말,최준용,5 박병호,7 (3-2),4구,1사 1루 3:4,"1사 1,2루 3:4",0.99,0.547,0.447,82.0%,0.028
03-30,한화,6회초,김기중,4 박병호,7 (2-2),중견수 방면 1루타,무사  2:6,무사 1루 2:6,0.64,0.529,0.417,89.2%,0.029
05-08,NC,10회말,김재열,6 박병호,8 (3-2),4구,2사  6:6,2사 1루 6:6,1.38,0.112,0.118,56.4%,0.029
07-17,KIA,6회초,이형범,7 박병호,3 (1-1),중견수 방면 1루타,무사  5:9,무사 1루 5:9,0.64,0.585,0.435,89.2%,0.029
05-31,한화,1회말,김규연,4 박병호,3 (1-1),좌익수 방면 1루타,1사 1루 0:1,"1사 1,2루 0:1",1.00,0.556,0.441,67.9%,0.030
06-20,SSG,6회말,조병현,7 박병호,5 (3-1),4구,"1사 1,2루 0:2",1사 만루 0:2,1.06,1.051,0.790,89.9%,0.031
07-04,KIA,4회말,양현종,6 박병호,4 (3-0),4구,무사  2:3,무사 1루 2:3,0.83,0.579,0.423,72.0%,0.033
03-24,삼성,4회말,레예스,4 박병호,3 (1-1),좌익수 방면 1루타,무사  4:0,무사 1루 4:0,0.76,0.529,0.417,17.3%,0.033
06-08,키움,2회초,후라도,4 박병호,3 (0-2),중견수 방면 1루타,무사  0:3,무사 1루 0:3,0.81,0.562,0.411,74.8%,0.034
04-21,롯데,2회초,나균안,6 박병호,2 (1-0),중견수 방면 1루타,1사 1루 0:3,"1사 1,2루 0:3",1.06,0.540,0.436,74.5%,0.035
08-07,한화,4회말,류현진,7 박병호,7 (2-2),우익수 방면 1루타,"2사 1,2루 6:0","2사 1,3루 6:1",0.65,0.501,1.029,8.9%,0.036
08-01,LG,7회초,김유영,8 박병호,6 (2-2),좌익수 방면 1루타,"1사 1,2루 2:0",1사 만루 2:0,1.25,1.125,0.834,12.0%,0.037
04-26,SSG,9회초,문승원,5 박병호,2 (0-1),좌익수 방면 1루타,무사  2:5,무사 1루 2:5,0.75,0.541,0.415,92.9%,0.038
07-13,두산,4회초,시라카와,7 박병호,3 (1-1),좌익수 방면 1루타,1사 1루 2:5,"1사 1,2루 2:5",1.15,0.569,0.522,77.6%,0.039
07-12,두산,2회초,곽빈,6 박병호,5 (3-1),4구,무사  1:2,무사 1루 1:2,0.97,0.580,0.427,56.6%,0.040
06-09,키움,7회초,박윤성,4 박병호,2 (0-1),좌익수 뒤 홈런,"1사 1,2루 4:0",1사  7:0,0.42,1.004,2.290,0.9%,0.040
07-10,NC,1회말,카스타노,5 박병호,6 (3-2),좌익수 방면 1루타,1사 2루 1:2,"1사 1,3루 1:2",1.05,0.802,0.489,70.4%,0.041
06-04,SSG,5회초,송영진,4 박병호,6 (3-2),좌익수 방면 1루타,무사  0:1,무사 1루 0:1,1.27,0.568,0.417,58.9%,0.052
03-29,한화,8회초,한승혁,4 박병호,4 (3-0),4구,1사 1루 2:2,"1사 1,2루 2:2",2.44,0.531,0.443,43.1%,0.067
04-26,SSG,6회초,오원석,5 박병호,2 (0-1),좌익수 방면 1루타,"1사 1,3루 1:4","1사 1,2루 2:4",2.09,1.252,0.721,72.4%,0.075
06-23,두산,3회말,홍건희,5 박병호,1 (0-0),사구,1사 만루 1:2,1사 만루 1:3,2.21,1.872,1.000,83.2%,0.076
05-19,LG,5회말,손주영,5 박병호,2 (1-0),좌익수 방면 2루타,무사  3:1,무사 2루 3:1,1.25,0.562,0.732,36.6%,0.083
06-20,SSG,1회말,송영진,7 박병호,5 (3-1),4구,2사 만루 0:1,2사 만루 0:2,2.42,0.850,1.000,75.0%,0.084
05-14,롯데,6회말,반즈,5 박병호,6 (3-2),4구,무사 1루 2:1,"무사 1,2루 2:1",2.56,0.978,0.689,55.0%,0.094
06-13,LG,2회말,켈리,4 박병호,4 (2-1),좌익수 뒤 홈런,무사  0:0,무사  0:1,0.92,0.570,1.000,65.8%,0.107
06-28,KT,2회초,조이현,7 박병호,2 (0-1),좌중간 홈런,2사  0:0,2사  1:0,0.42,0.119,1.000,43.0%,0.110
07-17,KIA,4회초,양현종,7 박병호,3 (2-0),중견수 방면 1루타,2사 2루 2:3,2사 1루 3:3,1.44,0.394,0.835,53.2%,0.115
05-19,LG,6회말,손주영,5 박병호,5 (2-2),좌익수 방면 1루타,"무사 1,2루 3:2",무사 만루 3:2,3.18,1.651,0.856,67.0%,0.120
05-08,NC,4회말,카스타노,6 박병호,6 (3-2),좌중간 홈런,무사  3:3,무사  3:4,1.07,0.551,1.000,68.8%,0.128
04-09,NC,5회초,이재학,6 박병호,5 (2-2),좌익수 방면 1루타,무사 1루 0:1,"무사 1,3루 0:1",2.10,0.975,0.962,46.1%,0.128
05-18,LG,9회말,유영찬,5 박병호,2 (0-1),중견수 방면 1루타,무사 1루 7:5,"무사 1,2루 7:5",3.46,0.977,0.673,32.6%,0.143
05-03,키움,5회말,후라도,6 박병호,2 (0-1),우중간 홈런,무사  0:0,무사  0:1,1.17,0.579,1.000,71.0%,0.144
06-02,한화,8회말,이민우,4 박병호,8 (3-2),우익수 방면 1루타,무사 2루 0:0,무사 1루 0:1,2.06,1.270,0.715,88.8%,0.148
07-02,KIA,9회말,임기영,7 박병호,2 (0-1),좌익수 방면 2루타,무사  4:4,무사 2루 4:4,2.26,0.580,0.698,81.1%,0.173
06-01,한화,1회말,조동욱,4 박병호,2 (0-1),좌익수 뒤 홈런,"1사 1,3루 0:0",1사  0:3,1.80,1.267,2.030,79.7%,0.184
05-02,KIA,3회초,네일,6 박병호,4 (1-2),3루수 포구실책 출루,"2사 2,3루 3:3",2사 1루 5:3,2.24,0.637,1.597,30.5%,0.184
04-16,키움,6회초,후라도,8 박병호,3 (2-0),좌익수 방면 2루타,2사 만루 1:4,"2사 2,3루 3:4",3.22,0.928,1.707,64.4%,0.187
05-31,한화,6회말,김범수,4 박병호,6 (3-2),좌익수 뒤 홈런,"2사 2,3루 5:5",2사  5:8,2.96,0.611,2.509,90.1%,0.314
03-28,두산,9회말,박치국,4 박병호,1 (0-0),좌익수 방면 1루타,1사 만루 7:6,이닝종료 7:8,8.90,1.649,-1.649,100.0%,0.464
